RegionID,SizeRank,RegionName,RegionType,StateName,1/13/18,1/20/18,1/27/18,2/3/18,2/10/18,2/17/18,2/24/18,3/3/18,3/10/18,3/17/18,3/24/18,3/31/18,4/7/18,4/14/18,4/21/18,4/28/18,5/5/18,5/12/18,5/19/18,5/26/18,6/2/18,6/9/18,6/16/18,6/23/18,6/30/18,7/7/18,7/14/18,7/21/18,7/28/18,8/4/18,8/11/18,8/18/18,8/25/18,9/1/18,9/8/18,9/15/18,9/22/18,9/29/18,10/6/18,10/13/18,10/20/18,10/27/18,11/3/18,11/10/18,11/17/18,11/24/18,12/1/18,12/8/18,12/15/18,12/22/18,12/29/18,1/5/19,1/12/19,1/19/19,1/26/19,2/2/19,2/9/19,2/16/19,2/23/19,3/2/19,3/9/19,3/16/19,3/23/19,3/30/19,4/6/19,4/13/19,4/20/19,4/27/19,5/4/19,5/11/19,5/18/19,5/25/19,6/1/19,6/8/19,6/15/19,6/22/19,6/29/19,7/6/19,7/13/19,7/20/19,7/27/19,8/3/19,8/10/19,8/17/19,8/24/19,8/31/19,9/7/19,9/14/19,9/21/19,9/28/19,10/5/19,10/12/19,10/19/19,10/26/19,11/2/19,11/9/19,11/16/19,11/23/19,11/30/19,12/7/19,12/14/19,12/21/19,12/28/19,1/4/20,1/11/20,1/18/20,1/25/20,2/1/20,2/8/20,2/15/20,2/22/20,2/29/20,3/7/20,3/14/20,3/21/20,3/28/20,4/4/20,4/11/20,4/18/20,4/25/20,5/2/20,5/9/20,5/16/20,5/23/20,5/30/20,6/6/20,6/13/20,6/20/20,6/27/20,7/4/20,7/11/20,7/18/20,7/25/20,8/1/20,8/8/20,8/15/20,8/22/20,8/29/20,9/5/20,9/12/20,9/19/20,9/26/20,10/3/20,10/10/20,10/17/20,10/24/20,10/31/20,11/7/20,11/14/20,11/21/20,11/28/20,12/5/20,12/12/20,12/19/20,12/26/20,1/2/21,1/9/21,1/16/21,1/23/21,1/30/21,2/6/21,2/13/21,2/20/21,2/27/21,3/6/21,3/13/21,3/20/21,3/27/21,4/3/21,4/10/21,4/17/21,4/24/21,5/1/21,5/8/21,5/15/21,5/22/21,5/29/21,6/5/21,6/12/21,6/19/21,6/26/21,7/3/21,7/10/21,7/17/21,7/24/21,7/31/21,8/7/21,8/14/21,8/21/21,8/28/21,9/4/21,9/11/21,9/18/21,9/25/21,10/2/21,10/9/21,10/16/21,10/23/21,10/30/21,11/6/21,11/13/21,11/20/21,11/27/21,12/4/21,12/11/21,12/18/21,12/25/21,1/1/22,1/8/22,1/15/22,1/22/22,1/29/22,2/5/22,2/12/22,2/19/22,2/26/22,3/5/22,3/12/22,3/19/22,3/26/22,4/2/22,4/9/22,4/16/22,4/23/22,4/30/22,5/7/22,5/14/22,5/21/22,5/28/22,6/4/22,6/11/22,6/18/22,6/25/22,7/2/22,7/9/22,7/16/22,7/23/22,7/30/22,8/6/22,8/13/22,8/20/22,8/27/22,9/3/22,9/10/22,9/17/22,9/24/22,10/1/22,10/8/22,10/15/22,10/22/22,10/29/22,11/5/22,11/12/22,11/19/22,11/26/22,12/3/22,12/10/22,12/17/22,12/24/22,12/31/22,1/7/23,1/14/23,1/21/23,1/28/23,2/4/23,2/11/23,2/18/23,2/25/23,3/4/23,3/11/23,3/18/23,3/25/23,4/1/23,4/8/23,4/15/23,4/22/23,4/29/23,5/6/23,5/13/23,5/20/23,5/27/23,6/3/23,6/10/23,6/17/23,6/24/23,7/1/23,7/8/23,7/15/23,7/22/23,7/29/23,8/5/23,8/12/23,8/19/23,8/26/23,9/2/23
394504,629,"Cortland, NY",msa,NY,129900,126900,124900,124900,125250,126900,127700,128500,128500,129900,129900,135000,132250,130500,129900,129900,129900,134000,134950,135000,138450,135750,138000,137250,134950,139250,138900,137950,139000,139000,139500,137900,134900,136500,134900,131500,130000,130000,129200,131000,134900,134900,134900,133400,128500,125000,128000,126500,124900,125000,124900,124900,125000,126500,125000,125000,125000,127500,125000,127500,127500,128850,127500,125000,129900,124200,119900,119900,,132000,139900,139900,139900,145900,143700,143700,143000,148200,149900,149900,142500,139900,139700,134950,139500,146250,146000,143950,146250,142250,139900,139900,146000,145500,142750,143000,139900,139900,143000,139900,135000,134000,132500,129900,132500,134000,139900,140950,142000,136800,136800,139900,139900,134900,134900,134900,134900,141200,142500,142500,147000,142500,145000,157500,159000,159000,159900,164450,159900,166950,159900,162400,157500,151000,170150,179900,159900,149900,147450,144950,144900,149900,142500,147500,157450,145000,164900,166650,179900,179900,180000,186500,180000,166400,178000,172950,159000,159000,159900,159000,151250,151250,151250,153250,154000,166950,179900,181950,181950,192000,187250,179900,182450,175000,199000,199000,179900,198900,195950,197950,194700,192200,189900,179900,174900,164900,149900,149900,149450,146950,154300,149900,159000,159900,159900,169900,159950,172450,175000,189450,189900,189900,179450,189450,162450,160000,177400,184900,159900,159900,159900,175000,180000,174500,152400,180950,183500,182000,179450,179900,177400,180950,189900,197000,182450,182450,185000,184950,185000,185000,195000,195000,195000,197450,189999,189950,187450,179900,184900,185000,179900,179900,164450,164450,169450,169000,169000,169000,167000,169900,175900,181500,,200000,,,199950,225000,225000,204450,204450,198000,177450,164950,142900,154000,175000,165000,170000,163500,169900,184450,222500,179000,239950,229900,229450,229000,219000,224450,219000,222900,219000,219450,182450,198000,235000,229000,195750,199900,229950,209900,238000,239000,238950
394887,630,"Mount Sterling, KY",msa,KY,120500,124950,124900,125500,124900,125000,124900,124500,120000,120000,119900,122450,127500,125999,124950,125500,126250,130000,132000,130000,130000,136500,139900,148500,145900,143000,145450,147000,144900,144900,144950,148000,147000,149900,149000,149450,148950,147000,147000,144200,143500,144200,144900,145000,144200,143250,143500,143250,144900,144900,149900,144900,143000,139900,139900,142500,144900,144900,144450,142500,139900,139700,135000,135000,142900,139000,138150,136400,139900,134900,135500,135250,135500,139000,139000,142900,139900,139900,138000,141450,144900,144450,141000,142000,138900,139500,136500,140000,144900,144900,145900,146000,145950,151200,154900,154900,159000,159900,165000,155000,149900,149000,149250,139900,139000,149000,154900,155000,149700,155000,165000,159900,141000,141000,144000,140500,140000,139900,139500,139700,144900,141950,135450,135000,135000,142000,139900,139500,145900,142900,138500,139250,134500,134500,135000,137450,135000,149000,149900,149500,142500,149000,149250,149750,148900,143900,148900,150000,146950,144900,149000,149500,139000,139450,139000,144000,159500,175000,174500,159438,159438,159938,174700,165000,179000,177000,174900,174000,188750,182450,179500,167450,169200,177000,165000,155750,171000,157000,141000,147250,149500,179950,176500,196200,184950,192000,190000,189500,192500,196000,189500,195000,195000,178000,182500,188500,183500,175000,189000,189000,195000,217000,209950,219000,209950,209900,199500,179900,171000,170000,170000,177250,172500,172500,184900,179900,175000,185450,184900,184900,185900,199000,215000,212450,225000,220000,214900,205000,214950,210000,214900,215000,210000,214999,215000,209900,205000,200000,209000,199900,199000,199900,199900,209500,209000,219900,199000,222500,210000,232250,225000,224500,215000,199000,199438,199450,202450,209000,218000,199999,194000,192000,199900,199900,199950,214950,225000,225000,225500,219000,225000,234500,224500,233900,239000,239000,244500,239900,239900,249000,239900,239900,224950,224950,205000,213900,207450,214900,214900,199000,189900,189900,197000,199000,204950
394477,631,"Clinton, IA",msa,IA,89900,89900,89900,89900,89900,89900,89900,89900,89900,92500,90400,86500,87500,89500,86200,87000,89500,89900,88700,89900,92000,88700,94350,94350,97250,109450,118000,119400,114400,109900,109900,104900,104950,105000,105000,105000,108950,99900,96900,96900,96450,98400,102500,98200,103700,96000,109700,95000,89900,95000,107400,99900,95000,96250,91450,89900,93200,85450,84900,84900,84900,84900,89900,89900,89900,98500,108400,99900,98500,89900,89900,84900,88950,84900,84000,83000,81400,84200,81400,84100,79900,84950,84900,79900,79900,81950,87450,89900,85000,79900,84900,85000,85000,86250,90000,84950,79900,83950,83950,79900,79900,77500,76250,75000,75000,75000,74950,79900,77500,79900,79900,77900,75000,74900,74900,75000,74900,74900,74900,74900,75000,75000,75000,75000,75000,75000,78900,79450,86750,86500,79400,79400,78450,82900,82500,82500,82900,87500,88950,88950,88950,88700,79900,90900,84900,84900,79900,79900,79900,84900,84900,82450,82500,82500,82500,79900,78500,79900,72000,69900,69900,74950,85000,69900,67500,65450,65900,69900,65450,64200,69900,66900,69900,73900,67900,74900,84900,79900,79900,82450,79900,79950,83450,87900,94900,96900,96900,99400,89900,85000,90000,90000,89900,103000,108450,109900,105000,98900,93700,87500,86000,92500,85000,104450,89900,97500,89900,89200,86250,86250,85950,89900,87500,90000,87500,88700,117400,99900,109900,99900,110000,115000,115000,119650,115000,110500,109999,110450,110450,114900,99900,99900,96450,105000,115000,112500,119900,138200,154900,139900,144950,159900,144900,159900,151950,152000,149900,144900,143250,143900,144900,141600,138600,147400,149900,149900,149900,149900,138500,141900,140900,139200,129900,132450,135000,135000,152200,149900,149900,149900,165950,165950,191500,205000,220000,189900,179900,172400,172400,172400,169900,169900,164900,167540,164900,164900,194500,184900,187500,167180,167900,165040,174950,171040,167180
753916,632,"Sandpoint, ID",msa,ID,412500,399900,399250,399500,399000,399000,399000,415500,419950,425000,425000,425000,426000,428000,425000,424500,399500,399000,399900,407950,419000,419000,419950,420000,399900,399900,399900,415000,399900,409000,411950,414450,415000,425000,425000,425000,428000,415000,403450,399900,399900,414950,414950,412500,422400,435000,435000,424900,424900,424950,427000,425000,437400,447500,445000,445000,439900,445000,470450,470450,454000,465900,469450,469000,482500,477500,479000,468250,474900,469000,456000,450000,456000,450000,452000,459000,459000,450000,449900,459000,462450,474950,478500,485000,482450,484950,489000,490500,477000,469500,472250,487000,495000,497000,495000,497000,498500,498000,519900,499000,500100,525000,525000,519000,517000,525000,499900,499900,499900,500300,525000,529000,499900,499900,499900,498000,490750,486500,485000,484500,495000,495000,499900,527000,525000,525000,521000,510000,525000,525000,529000,549000,549000,549000,525000,525000,499900,549000,527000,495000,499450,499450,525000,569000,575000,585000,585000,572000,569000,575000,599999,641678,649900,649000,643456,682450,649000,682450,699450,699500,750000,685000,634500,699450,649950,624000,643456,630000,679000,695000,697450,726000,699900,699950,749500,749500,777500,849900,780000,749000,749000,727500,699375,712500,727000,700000,699900,749000,700000,700000,705500,699950,697000,714500,729000,729900,710000,743950,749950,749750,699999,725000,699000,729900,782000,725000,712000,799000,799000,782000,725000,784500,739900,774000,786500,812500,847000,847000,875000,812500,799000,795000,795000,800000,825000,789000,782500,799950,789000,798000,795000,792000,775000,779500,779000,750000,747500,772000,772000,755000,752500,749000,732000,729000,729000,699000,699900,720000,722500,699000,699000,699000,699000,699000,699000,709500,699000,699000,709900,745000,745000,740000,735000,725000,727500,725000,745000,750000,747500,750000,750000,754500,750000,750000,789000,795500,789000,750000,754500,754500,777500,769900,777500,789500,785000,779900,775500,750000,749000,744900,735000,744950,750000,749000,762250
753865,633,"Bardstown, KY",msa,KY,185000,184450,183900,183900,183900,193000,199450,199900,199900,215900,212450,212450,204945,215000,215000,210000,204950,210000,214900,229250,229500,214900,219950,225000,225000,219900,225000,219900,225000,239000,242450,235000,239250,235000,235000,229999,229000,229000,229000,224500,219950,222450,230000,226400,219900,214900,204000,201900,199900,194900,188825,188825,189900,187900,189900,188900,199900,205000,213500,214900,200000,200000,204900,214900,219900,214900,205000,214900,215000,215000,218950,210000,215000,207475,219900,223400,221900,217450,217450,215000,214950,214900,217450,224900,224900,210000,210000,205000,205000,198450,199450,195450,195900,197900,192000,192000,182900,180000,179950,179400,175900,174900,174900,169950,172425,174900,179900,179900,179900,186500,189900,190000,192500,195000,204900,209900,219900,219900,215000,204900,219900,222450,239900,225000,250500,224900,249900,249900,260000,265000,279900,259900,268450,279900,274950,279900,269900,269900,279900,264900,249900,259000,249900,259000,259450,259000,255000,249000,242450,242450,255000,249975,245000,239450,239000,239000,234900,229750,239000,220200,229900,239900,229900,229900,269900,271500,257700,256350,257700,244900,229450,252400,310000,291450,289000,265000,279450,249900,249900,275000,287000,289900,287450,269900,263900,249900,254925,267000,255450,255900,249900,274900,274900,256425,250000,256450,255000,259900,255900,245000,259925,262900,269900,259900,254950,259925,256225,257500,262425,295000,269900,297450,285000,267425,274950,280000,294950,299900,285000,289900,339750,309925,299950,299950,299900,299900,299925,289700,297700,289950,279900,282400,289900,284900,279900,279900,284950,284950,284950,284950,284950,284950,292475,289925,284975,284950,289950,290000,284950,284950,284950,284950,284950,275000,279900,284950,284950,284950,287425,294900,295000,299925,299900,299950,299950,292425,289950,289950,289950,289950,289950,289950,289950,289950,289950,289950,289950,289950,289950,289950,299900,299975,299900,298700,289950,289950,289950,297500,297500,299900,299900,299925,299900,304975,299900
395201,634,"Wapakoneta, OH",msa,OH,139000,139000,145000,139900,139900,139900,139000,140000,144000,143500,148750,149700,148000,149900,149900,157200,168900,159000,150000,150000,154900,150000,152450,149900,149000,150000,149450,145000,140000,144900,144900,157450,155400,159900,152450,159900,149900,149900,159850,159850,159900,166200,164900,157250,167500,162450,159500,157200,167900,167500,167500,160000,164900,162450,165700,165700,164900,159900,159900,159900,164950,168250,169900,169900,165750,169900,169900,169900,174900,169900,170000,174900,170000,175900,169900,169900,169900,169900,164900,159900,157000,159000,169900,169900,169900,179900,179900,184000,182500,182000,174950,175000,183900,186400,175000,189900,189900,172498,175000,167700,165500,165500,169948,169900,169948,169995,171448,162400,159900,161400,159900,159900,162400,164900,164900,172900,167400,164900,154450,154000,164900,164900,164900,162450,169900,154000,154450,166750,169900,162850,166000,157000,175000,157950,158950,152900,151400,156625,169300,158900,164900,164950,164900,169900,159900,159900,154450,149900,149900,142900,142900,143900,143900,149900,141000,149000,140450,139900,137500,144900,144950,139900,164900,161000,159900,162000,174950,175000,179900,189900,185900,175000,189900,192900,179900,200000,214900,209850,197500,189950,195000,179900,179900,173900,179900,189900,177450,187300,164950,175000,184700,179900,180000,179900,179950,179900,164000,159900,163450,177450,169900,166950,164900,169900,169900,159900,164450,174900,179900,182500,180000,164000,174900,166950,159700,159900,159950,199450,209500,199000,189900,196000,203794,198700,198700,199000,198250,195000,187500,192500,179900,172900,175000,172500,169950,175000,184950,184950,179900,199700,190000,179900,211350,211350,208850,217500,218800,212700,247450,251400,248950,240900,240900,240900,253000,253999,253000,242950,237450,209900,219500,199900,199999,199900,199950,199900,212450,199900,199900,194900,199900,220000,209900,236950,234000,219700,218000,239900,244900,250000,252400,249700,229900,254900,280000,259450,227000,257450,255000,279900,287450,250000,227400,229900,232900
394987,635,"Plymouth, IN",msa,IN,189000,197500,196000,199950,205000,219450,216900,216900,217950,219000,216900,219000,218000,219900,224500,222000,220000,217000,224000,223250,225000,223250,219900,219000,217000,211500,199900,196750,192950,192500,191200,192500,189000,189000,189000,186950,185000,179900,179900,179900,179900,182450,185000,185000,185000,182450,179900,185000,187500,186900,186900,186900,186900,186900,189000,195000,195000,196750,196750,192500,199250,214900,215450,214950,208000,217450,217450,217000,219900,221950,227000,219000,222400,217000,200000,214950,219450,213000,213000,216000,219900,209500,201000,201000,205000,196500,195000,198000,199900,198950,193000,199450,198950,198950,189900,199000,189900,189500,189500,189500,198950,198900,198950,197700,189000,179900,179900,180000,174900,179500,180000,180000,179950,179950,180000,195000,192700,189000,187000,189700,196200,189000,182450,187000,179900,207000,214800,214900,223000,228750,234950,223000,209000,212200,218000,214500,228500,219750,199900,190400,183750,189500,189700,194500,195250,189500,189500,193500,193000,192000,189000,193450,188950,189900,189900,189900,188000,185000,182200,175000,184500,184500,189900,211950,215000,191700,,227000,239000,239450,239000,222500,195000,200000,219450,237400,237400,219000,234450,238500,239900,239900,249500,254950,249950,249700,236950,249000,269950,255000,229900,225000,219450,219900,219450,205000,210000,207450,212200,209900,214950,214900,198500,204500,201500,207200,209900,201000,196250,195000,197500,226900,229900,262450,267400,275000,262450,249000,264900,243000,214900,229500,250000,272450,289900,289900,292450,297250,292450,302450,344450,359900,369900,290000,295000,299500,295000,295000,285000,269000,277250,299000,299500,307450,300000,294250,296950,259450,269450,255000,250000,252500,262500,279900,279450,268900,268900,259900,259900,277450,250000,250000,250000,250000,265000,260000,250000,249950,249950,249900,254000,250000,250000,249950,259450,284500,309900,284500,289900,277450,269000,269000,269000,280900,282950,285000,285400,295000,328000,319500,287950,275000,277000,265500,267700
394789,636,"Lewistown, PA",msa,PA,97950,104900,96200,96200,93500,99000,97250,99000,105000,110000,119000,119000,120000,119950,120000,119000,120000,125000,119500,125000,114500,120000,122500,119900,120000,129900,127450,120000,128700,124900,120000,112950,117450,115900,109900,109000,109900,117000,119450,119900,123250,125000,125000,123250,123250,120750,115000,114900,114900,109900,104900,105000,105000,104000,105000,99900,99900,104450,99900,99900,96450,94999,97000,95000,99900,105500,106250,109950,110000,114950,114950,122400,119200,110000,112450,110000,117000,118750,118750,115000,117750,115000,118450,124900,119900,113450,116000,122400,116000,117500,119000,119450,119000,119000,118500,99200,98900,90500,90500,99200,99200,98900,95000,95000,95000,89900,99500,99900,99650,86900,82500,87900,108000,109900,109900,110000,109950,110000,110000,110000,110000,115000,110000,110000,112450,112000,110000,110000,107000,110000,109500,95000,124900,109900,119900,124900,131500,122450,119900,138000,135950,135950,120000,129950,139900,139900,139900,144900,149950,150000,134900,150000,145000,129900,124950,129900,144900,139900,144900,139900,134900,134900,134900,122450,138950,142450,150000,149900,150000,106900,106900,114000,99250,95000,111500,120000,119950,119900,98600,119900,154900,122450,125000,102450,99900,99900,105000,105000,125000,135000,139000,135000,137000,135000,119500,129900,131950,114500,120000,125000,127500,125000,114500,110000,120000,119500,120000,125000,129900,139950,149900,134950,154500,154500,159900,145000,145000,129900,150000,179950,185945,189900,189450,180945,183495,181990,177950,176000,162450,147450,149900,149900,149900,149900,158806,158903,159450,155900,149900,149900,145350,140800,147450,144950,139900,142450,154900,139950,139950,149900,135000,149950,160000,160000,149950,150000,154900,147450,147450,149900,162450,160000,155000,172450,185000,159700,185000,185000,182450,182500,201950,219900,185000,185000,185000,200000,154995,139900,179900,167400,149900,219900,224950,224950,234500,240000,239950,230000,219900,199000,177400,169900,159900,164900,188000
394379,637,"Bemidji, MN",msa,MN,219950,219900,219900,219900,219900,220000,227900,239800,239800,239800,239800,239900,245250,255000,261450,249900,246950,239900,239900,240000,244000,239900,239900,234900,234800,239800,229850,229900,229900,225000,225000,224900,209800,209800,199950,199950,200000,209900,199850,200000,199950,199400,197500,189900,189800,189900,189500,189900,187000,189800,192750,196250,199000,214750,212800,209750,204825,204825,205825,199900,209750,215900,219000,224900,226400,225900,239800,228400,229900,226400,225900,225900,228400,229900,224900,225900,225900,225000,229000,225900,225900,225900,231900,225900,229900,225900,225900,227500,225900,226700,225900,224900,225900,224900,225900,225900,229000,234000,227450,229000,225900,225900,225900,224900,224900,225900,227900,227900,225900,225900,225900,225900,225900,227450,238000,229900,229900,229900,229900,225900,229000,225900,225900,240000,244900,239450,244950,252350,236050,239000,245900,239850,239800,239000,239900,239900,239900,229900,229900,229900,236050,239000,239000,229900,215000,215000,215000,213450,199000,207400,214900,215000,215000,215000,215000,215000,230450,232350,224350,239000,228800,239900,239900,269900,289000,279900,269900,252450,239000,269900,289000,279900,249900,254900,249900,252400,252400,249900,254950,249900,234000,224950,220000,230000,250000,252500,250000,249450,255000,259900,259900,259900,250000,249500,255000,250000,239450,248800,239000,224900,224900,224900,224450,224900,234900,229900,249000,249450,240000,224900,249450,244500,266950,274000,267000,267000,279900,259900,249900,259900,259900,249000,249450,249000,224450,249900,279900,289950,279950,279900,289900,284900,284900,284900,289450,274950,272400,264900,279900,289450,284450,289900,293700,275000,274900,286950,268000,279900,269000,275000,280000,265000,269900,275000,282450,275000,264700,259900,254900,249900,299850,249000,,319500,304950,297350,304950,329000,304950,349850,354950,340000,349450,349900,334950,340000,329900,340000,349350,348900,332000,349900,349900,349900,349000,349000,330950,327000,299900,309450,314500,311950,319900,321825,323750
394377,638,"Bellefontaine, OH",msa,OH,139900,149900,139450,139900,149350,158400,159900,159900,159900,155450,158400,155900,156900,167398,175500,174900,173900,169900,169900,169900,164900,169900,169450,169000,169900,169450,169900,169900,168700,169900,162300,164900,167500,164900,155900,159900,164900,167500,159500,159000,157950,159900,159900,159900,163450,166200,163400,169000,167450,164900,167450,163400,159350,158400,162400,164900,159350,159900,149900,159900,175000,178900,175000,159900,149900,159900,183750,181450,178900,178900,165000,165000,173000,162400,159900,165000,167450,165000,159900,159900,149500,149500,159900,160000,159900,169900,179000,176450,181900,175000,175000,178000,184900,184900,175000,175000,175000,174500,170000,174900,179950,169950,169900,169950,169900,172450,169900,170000,169900,175000,168000,164900,159900,165950,164900,184900,184900,184400,187400,184900,188700,184900,175000,186150,179900,186150,179900,179900,199900,190000,182400,181950,154450,171350,149500,155900,155900,144700,154900,175000,172400,164900,159900,167450,169950,170000,161150,179900,182450,179950,161150,174500,194900,204000,205000,189900,199900,189900,189900,217450,214900,219950,225000,219900,239000,292000,259900,259900,239000,239000,225000,225000,217450,224950,239950,249900,226950,219450,215000,229900,226000,227950,239900,244500,234900,229900,239900,229900,219900,219900,219900,212950,215900,225000,215900,199900,181500,190000,190000,199900,188000,187250,188750,189500,189900,189500,179950,165000,194750,199700,219800,199500,199700,197400,179900,189900,199900,229900,199900,229900,199900,199900,225950,234000,235000,239900,243950,234900,249000,285500,269900,269900,275450,275450,275000,259900,251000,249900,269900,267450,269900,250000,250000,249500,249450,247000,247000,249450,245000,243750,252500,289900,274950,275000,297500,272450,258700,262450,258700,270000,259950,259950,275000,289900,289900,284950,279900,279950,287450,307000,279450,279950,284000,284950,297500,277500,280000,275000,296750,267900,267900,267900,268900,249900,252400,246500,239950,248000,246750,257900,268900,234000,234000,229900,245000
395087,639,"Seymour, IN",msa,IN,123900,129900,122900,124900,149900,156400,149900,154900,167450,154900,156400,158400,165000,165000,152400,154900,153900,154900,154900,160000,159900,159900,160000,149950,141948,143900,135900,142900,129900,129900,129900,139500,139948,139900,139948,138000,128750,134900,134900,134900,134900,134900,156900,156900,156900,159900,154900,155950,157950,159900,159950,159900,157450,159900,159900,157400,159900,153900,153900,168500,169900,161750,189900,179900,202450,205000,179900,172700,159900,164900,182400,169900,159900,156950,159450,169900,169900,169900,169900,164900,159900,157200,154900,154900,162400,168950,169900,169900,169900,167250,167250,161200,159900,151900,154900,151900,159250,164900,165500,164900,163450,162000,159900,159900,165000,165000,165000,154900,163950,162450,169900,170000,172500,184500,184900,178250,189900,189700,182450,180000,182450,179900,179900,179900,189999,189999,189200,189999,189900,204450,194900,194900,194500,195000,197250,192900,194750,189900,184900,184900,195000,189900,189900,189000,189900,187450,174950,179450,178750,179450,187400,182400,179900,179900,179900,174950,169950,169700,169700,167000,169000,169450,169900,169000,164900,169000,169900,174900,169900,,216000,199900,,184400,183200,199900,204950,199900,210000,197900,197450,195000,192450,195000,199900,179900,192450,197150,219900,194900,189999,187500,186750,199900,183500,174998,169950,159900,159900,169900,180000,185000,180000,185000,185600,187450,185000,185000,185000,185000,177400,225000,229950,224900,196200,224900,235000,219900,225000,224950,224900,242950,224950,225000,241200,212400,224900,232900,224950,224900,224900,217400,236900,239900,240000,239900,224900,234900,224900,224900,229900,224900,219900,224500,219900,224500,225450,234900,219950,220000,234900,229900,232448,242450,264900,264900,239900,245000,263450,263450,272450,245000,242450,251000,234900,257000,265000,251000,246000,236500,236500,259900,259900,254900,282000,254900,249900,245000,247000,234900,222900,221400,211450,222900,226950,211900,224950,284900,299900,256450,235000,229900,225000,225000,259900
394426,640,"Burley, ID",msa,ID,162000,174950,173500,177500,177500,175000,175000,177500,179500,184250,194000,193000,193000,202250,203700,196500,212500,210000,219950,195500,202500,193000,185000,185000,183700,182450,180000,178850,179000,179450,185750,190500,186500,198750,202000,220000,192500,225000,225000,225000,237250,239500,230000,239500,235000,234900,225000,228950,225000,233450,228950,222500,219950,219950,228950,219950,226000,225500,235000,229900,247500,229900,232450,236500,233950,241500,245000,229900,242000,247000,252500,250000,245000,239000,245000,240000,249000,244500,232700,235250,235250,227200,232450,229900,232450,229900,229000,209900,215000,219950,215000,219900,219900,220450,220000,220900,228000,220450,229450,229900,235000,255575,273750,273750,269900,269900,271200,273750,275000,271000,269900,263875,263450,261250,252500,252450,249999,249000,245000,247450,244000,247000,264950,265000,275000,299000,290950,277450,259450,252500,255000,252500,259000,257000,249000,240000,249600,249500,244700,239900,265000,256250,251250,240000,255000,245750,245000,265000,288500,349000,349000,290000,300000,314000,289000,302000,257500,339000,314500,292000,340000,292000,268750,274900,274900,274900,325000,350000,354750,301000,310000,310000,322500,285000,359500,359500,375000,354750,325000,306950,289000,325000,350000,299999,364500,364500,300000,354950,360000,369000,375000,375000,372000,360000,349900,349900,336000,350000,365000,370000,370000,399000,375000,347000,350000,350000,359500,400000,369000,355000,350000,425000,350000,345000,350000,375000,382500,365000,399800,399000,398000,397000,389750,389000,389000,402000,382000,357000,357000,359000,350000,375000,380000,365000,345000,364999,375000,375000,369500,369995,367500,377750,367500,365000,368000,389500,379000,379000,379500,379000,379000,365000,355000,367000,374000,374000,347000,349500,374000,379000,379500,379000,375000,372000,350000,372250,369250,369500,385000,369000,379000,366000,375000,384900,385950,375000,369000,380000,375000,379000,389000,389000,390000,397250,395000,379000,382500,389000,389450,392450,395000,399950,399950,399000,392500
394548,641,"Durant, OK",msa,OK,179000,179000,178950,175000,175000,169000,165000,169000,178900,179000,179000,175500,170000,179000,179900,184500,186450,180000,179950,184500,180000,183100,184700,184500,186400,192250,186400,188700,189500,188700,188700,197500,199700,199250,199500,204900,199900,199500,199000,192450,189450,196000,207000,199900,207000,199900,198563,207000,208800,216450,218900,220000,220000,218900,222000,206900,202450,202450,199900,212500,210000,227500,235000,235000,235000,235000,221940,215000,223500,229900,237450,239500,239000,239900,244000,244900,249500,249900,245250,245500,238750,238500,229000,224900,223390,224950,225000,225000,238000,238000,241500,240250,229999,232500,234500,229900,229500,225000,229700,243000,241500,232000,232000,229500,229500,219900,222400,232325,229700,239000,255000,259000,259500,259000,259900,269900,272450,265000,257000,250000,249250,249000,242000,249700,241450,244450,254950,250000,250000,244950,229000,210000,210000,209500,210000,210000,234000,216450,236250,238700,237500,247500,267450,259900,249500,229000,225000,225000,225000,219950,219900,222500,225000,232400,249900,229900,249900,234900,230900,239900,249900,250000,250000,249900,297500,286500,300000,299950,279000,269900,284900,265000,285000,265772,269410,261017,259000,269655,259000,256950,269410,250000,250000,249500,250000,279500,291000,297000,285000,285500,297000,299000,292500,286000,282500,272500,274950,272500,275000,275000,286000,275000,299950,279999,279999,279999,299900,301140,302445,302445,299900,279999,283000,279999,279999,292900,277450,279999,275000,279999,285000,278600,292900,288950,292900,299000,312497,298250,299000,312000,299000,299900,295000,298250,299900,296700,290375,279000,289000,295000,299238,299900,295000,299900,299000,299000,292500,299900,315000,300000,309000,299950,299500,299000,288000,286875,289000,295000,289000,280375,295000,289000,273950,269000,266000,273000,270000,265000,265000,269000,275000,279500,289500,292000,297250,279900,279700,299000,298125,308950,314900,317500,318000,315900,329950,324000,327000,327000,329000,332500,329000,323000,334950,335000,327000
